holidaycalendar,holiday,description,creationname,creationdate,revisionname,revisiondate
SEK/DKK WKD,2055-01-06 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2055-04-16 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2055-04-19 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2055-05-01 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2055-05-27 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2055-06-06 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2055-06-18 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2055-11-06 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2055-12-24 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2055-12-25 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2055-12-26 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2055-12-31 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2056-01-01 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2056-01-06 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2056-03-31 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2056-04-03 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2056-05-01 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2056-05-11 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2056-05-21 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2056-06-06 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2056-06-23 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2056-11-04 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2056-12-24 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2056-12-25 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2056-12-26 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2056-12-31 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2057-01-01 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2057-01-06 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2057-04-20 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2057-04-23 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2057-05-01 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2057-05-31 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2057-06-06 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2057-06-10 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2057-06-22 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2057-11-03 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2057-12-24 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2057-12-25 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2057-12-26 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2057-12-31 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2058-01-01 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2058-01-06 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2058-04-12 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2058-04-15 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2058-05-01 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2058-05-23 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2058-06-02 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2058-06-06 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2058-06-21 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2058-11-02 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2058-12-24 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2058-12-25 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2058-12-26 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2058-12-31 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2059-01-01 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2059-01-06 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2059-03-28 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2059-03-31 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2059-05-01 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2059-05-08 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2059-05-18 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2059-06-06 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2059-06-20 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2059-11-01 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2059-12-24 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2059-12-25 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2059-12-26 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2059-12-31 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2060-01-01 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2060-01-06 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2060-04-16 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2060-04-19 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2060-05-01 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2060-05-27 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2060-06-06 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2060-06-18 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2060-11-06 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2060-12-24 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2060-12-25 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2060-12-26 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2060-12-31 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2061-01-01 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2061-01-06 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2061-04-08 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2061-04-11 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2061-05-01 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2061-05-19 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2061-05-29 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2061-06-06 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2061-06-24 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2061-11-05 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2061-12-24 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2061-12-25 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2061-12-26 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2061-12-31 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2062-01-01 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2062-01-06 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2062-03-24 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2062-03-27 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2062-05-01 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2062-05-04 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2062-05-14 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2062-06-06 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2062-06-23 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2062-11-04 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2062-12-24 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2062-12-25 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2062-12-26 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2062-12-31 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2063-01-01 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2063-01-06 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2063-04-13 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2063-04-16 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2063-05-01 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2063-05-24 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2063-06-03 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2063-06-06 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2063-06-22 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2063-11-03 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2063-12-24 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2063-12-25 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2063-12-26 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2063-12-31 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2064-01-01 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2064-01-06 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2064-04-04 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2064-04-07 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2064-05-01 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2064-05-15 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2064-05-25 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2064-06-06 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2064-06-20 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2064-11-01 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2064-12-24 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2064-12-25 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2064-12-26 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2064-12-31 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2065-01-01 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2065-01-06 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2065-03-27 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2065-03-30 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2065-05-01 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2065-05-07 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2065-05-17 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2065-06-06 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2065-06-19 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2065-11-07 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2065-12-24 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2065-12-25 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2065-12-26 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2065-12-31 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2066-01-01 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2066-01-06 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2066-04-09 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2066-04-12 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2066-05-01 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2066-05-20 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2066-05-30 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2066-06-06 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2066-06-18 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2066-11-06 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2066-12-24 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2066-12-25 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2066-12-26 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2066-12-31 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2067-01-01 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2067-01-06 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2067-04-01 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2067-04-04 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2067-05-01 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2067-05-12 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2067-05-22 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2067-06-06 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2067-06-24 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2067-11-05 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2067-12-24 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2067-12-25 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2067-12-26 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2067-12-31 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2068-01-01 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2068-01-06 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2068-04-20 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2068-04-23 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2068-05-01 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2068-05-31 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2068-06-06 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2068-06-10 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2068-06-22 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2068-11-03 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2068-12-24 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2068-12-25 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2068-12-26 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2068-12-31 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2069-01-01 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2069-01-06 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2069-04-12 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2069-04-15 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2069-05-01 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2069-05-23 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2069-06-02 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2069-06-06 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2069-06-21 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2069-11-02 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2069-12-24 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2069-12-25 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2069-12-26 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2069-12-31 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2070-01-01 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2070-01-06 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2070-03-28 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2070-03-31 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2070-05-01 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2070-05-08 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2070-05-18 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2070-06-06 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2070-06-20 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2070-11-01 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2070-12-24 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2070-12-25 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2070-12-26 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2070-12-31 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2071-01-01 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2071-01-06 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2071-04-17 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2071-04-20 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2071-05-01 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2071-05-28 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2071-06-06 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2071-06-07 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2071-06-19 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2071-11-07 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2071-12-24 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2071-12-25 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2071-12-26 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2071-12-31 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2072-01-01 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2072-01-06 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2072-04-08 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2072-04-11 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2072-05-01 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2072-05-19 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2072-05-29 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2072-06-06 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2072-06-24 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2072-11-05 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2072-12-24 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2072-12-25 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2072-12-26 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2072-12-31 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2073-01-01 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2073-01-06 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2073-03-24 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2073-03-27 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2073-05-01 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2073-05-04 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2073-05-14 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2073-06-06 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
SEK/DKK WKD,2073-06-23 00:00:00,,134 Weekend Defintion Fix,2019-05-04 13:25:36,,
